"Name","SI","Handles","VM","WS","PM","NPM","Path","CommandLine","Parent","Company","CPU","FileVersion","ProductVersion","Description","Product","__NounName","SafeHandle","Handle","BasePriority","ExitCode","HasExited","StartTime","ExitTime","Id","MachineName","MaxWorkingSet","MinWorkingSet","Modules","NonpagedSystemMemorySize64","NonpagedSystemMemorySize","PagedMemorySize64","PagedMemorySize","PagedSystemMemorySize64","PagedSystemMemorySize","PeakPagedMemorySize64","PeakPagedMemorySize","PeakWorkingSet64","PeakWorkingSet","PeakVirtualMemorySize64","PeakVirtualMemorySize","PriorityBoostEnabled","PriorityClass","PrivateMemorySize64","PrivateMemorySize","ProcessorAffinity","SessionId","StartInfo","Threads","HandleCount","VirtualMemorySize64","VirtualMemorySize","EnableRaisingEvents","StandardInput","StandardOutput","StandardError","WorkingSet64","WorkingSet","SynchronizingObject","MainModule","PrivilegedProcessorTime","TotalProcessorTime","UserProcessorTime","ProcessName","MainWindowHandle","MainWindowTitle","Responding","Site","Container"
"conhost","0","77","2203392618496","7131136","1163264","7752",,,,,,,,,,"Process",,,"8",,,,,"7932",".",,,,"7752","7752","1163264","1163264","65344","65344","1249280","1249280","7192576","7192576","2203394760704","76537856",,,"1163264","1163264",,"0",,"System.Diagnostics.ProcessThreadCollection","77","2203392618496","74395648","False",,,,"7131136","7131136",,,,,,"conhost","0","","True",,
"conhost","1","110","2203416850432","8957952","1458176","10064","C:\WINDOWS\system32\conhost.exe","\\?\C:\WINDOWS\system32\conhost.exe --headless --width 116 --height 36 --signal 0x5d4 --server 0x5c8","System.Diagnostics.Process (Code)","Microsoft Corporation","0","10.0.26100.1 (WinBuild.160101.0800)","10.0.26100.1","Console Window Host","Microsoft® Windows® Operating System","Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","4296","8",,"False","2/6/2026 8:58:25 AM",,"8332",".","1413120","204800","System.Diagnostics.ProcessModuleCollection","10064","10064","1458176","1458176","129544","129544","1552384","1552384","9015296","9015296","2203419004928","100782080","True","Normal","1458176","1458176","4095","1",,"System.Diagnostics.ProcessThreadCollection","110","2203416850432","98627584","False",,,,"8957952","8957952",,"System.Diagnostics.ProcessModule (conhost.exe)","00:00:00","00:00:00","00:00:00","conhost","0","","True",,
"conhost","1","120","2203445874688","10399744","1769472","10880",,,,,"0.109375",,,,,"Process",,,"8",,"False","2/6/2026 8:18:41 AM",,"8420",".",,,,"10880","10880","1769472","1769472","169904","169904","1925120","1925120","10416128","10416128","2203450068992","131846144",,,"1769472","1769472",,"1",,"System.Diagnostics.ProcessThreadCollection","120","2203445874688","127651840","False",,,,"10399744","10399744",,,"00:00:00.0468750","00:00:00.1093750","00:00:00.0625000","conhost","0","","True",,
"conhost","0","132","2203406819328","10797056","1658880","10744",,,,,,,,,,"Process",,,"8",,,,,"9104",".",,,,"10744","10744","1658880","1658880","93736","93736","1736704","1736704","10797056","10797056","2203408961536","90738688",,,"1658880","1658880",,"0",,"System.Diagnostics.ProcessThreadCollection","132","2203406819328","88596480","False",,,,"10797056","10797056",,,,,,"conhost","0","","True",,
"Copilot","1","1283","2481466036224","228966400","82370560","136528","C:\Program Files\WindowsApps\Microsoft.Copilot_1.25121.84.0_x64__8wekyb3d8bbwe\Copilot.exe","""C:\Program Files\WindowsApps\Microsoft.Copilot_1.25121.84.0_x64__8wekyb3d8bbwe\Copilot.exe"" ms-copilot:startup?ref=AppUpdateRestart","System.Diagnostics.Process (sihost)","Microsoft Corporation","12.09375","1.25121.84.0","1.25121.84+9ebe80bda3d20cf7c1f95b4d84d061c2ea049968","Microsoft Copilot","Copilot","Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","3780","8",,"False","2/6/2026 8:36:35 AM",,"15536",".","1413120","204800","System.Diagnostics.ProcessModuleCollection","136528","136528","82370560","82370560","1182392","1182392","101449728","101449728","246030336","246030336","2481714176000","-776921088","True","Normal","82370560","82370560","4095","1",,"System.Diagnostics.ProcessThreadCollection","1283","2481466036224","-1025060864","False",,,,"228966400","228966400",,"System.Diagnostics.ProcessModule (Copilot.exe)","00:00:05.4531250","00:00:12.0937500","00:00:06.6406250","Copilot","0","","True",,
"CrossDeviceResume","1","512","2203787214848","78336000","40820736","27064","C:\WINDOWS\SystemApps\MicrosoftWindows.Client.CBS_cw5n1h2txyewy\CrossDeviceResume.exe","""C:\WINDOWS\SystemApps\MicrosoftWindows.Client.CBS_cw5n1h2txyewy\CrossDeviceResume.exe"" /tileid MicrosoftWindows.Client.CBS_cw5n1h2txyewy!CrossDeviceResumeApp","System.Diagnostics.Process (sihost)","Microsoft Corporation","0.828125","2125.35800.0.0","2125.35800.0.0","","Microsoft® Windows® Operating System","Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","2256","8",,"False","2/6/2026 8:18:42 AM",,"9452",".","1413120","204800","System.Diagnostics.ProcessModuleCollection","27064","27064","40820736","40820736","699584","699584","42233856","42233856","78712832","78712832","2203801903104","483680256","True","Normal","40820736","40820736","4095","1",,"System.Diagnostics.ProcessThreadCollection","512","2203787214848","468992000","False",,,,"78336000","78336000",,"System.Diagnostics.ProcessModule (CrossDeviceResume.exe)","00:00:00.3750000","00:00:00.8281250","00:00:00.4531250","CrossDeviceResume","0","","True",,
"csrss","0","913","2203463155712","7233536","2621440","37056",,,,,,,,,,"Process",,,"13",,,,,"776",".",,,,"37056","37056","2621440","2621440","415816","415816","2895872","2895872","7680000","7680000","2203465777152","147554304",,,"2621440","2621440",,"0",,"System.Diagnostics.ProcessThreadCollection","913","2203463155712","144932864","False",,,,"7233536","7233536",,,,,,"csrss","0","","True",,
"csrss","1","991","2203478859776","8687616","4050944","35888",,,,,,,,,,"Process",,,"13",,,,,"1060",".",,,,"35888","35888","4050944","4050944","318480","318480","7376896","7376896","27738112","27738112","2203498192896","179970048",,,"4050944","4050944",,"1",,"System.Diagnostics.ProcessThreadCollection","991","2203478859776","160636928","False",,,,"8687616","8687616",,,,,,"csrss","0","","True",,
"ctfmon","1","574","2203508875264","40402944","9478144","22648",,,,,"24.359375",,,,,"Process",,,"13",,"False","2/6/2026 8:18:47 AM",,"13256",".",,,,"22648","22648","9478144","9478144","292864","292864","10563584","10563584","41824256","41824256","2203517206528","198983680",,,"9478144","9478144",,"1",,"System.Diagnostics.ProcessThreadCollection","574","2203508875264","190652416","False",,,,"40402944","40402944",,,"00:00:16.5156250","00:00:24.3593750","00:00:07.8437500","ctfmon","0","","True",,
"DAX3API","0","424","4436152320","26783744","9752576","18672",,,,,,,,,,"Process",,,"8",,,,,"4424",".",,,,"18672","18672","9752576","9752576","188440","188440","10076160","10076160","27115520","27115520","4461285376","166318080",,,"9752576","9752576",,"0",,"System.Diagnostics.ProcessThreadCollection","424","4436152320","141185024","False",,,,"26783744","26783744",,,,,,"DAX3API","0","","True",,
"DAX3API","1","262","4417622016","16158720","3514368","12376",,,,,,,,,,"Process",,,"8",,,,,"8360",".",,,,"12376","12376","3514368","3514368","175008","175008","3727360","3727360","16281600","16281600","4424962048","129994752",,,"3514368","3514368",,"1",,"System.Diagnostics.ProcessThreadCollection","262","4417622016","122654720","False",,,,"16158720","16158720",,,,,,"DAX3API","0","","True",,
"dllhost","1","238","2203454779392","19292160","2822144","12768","C:\WINDOWS\system32\DllHost.exe","""C:\WINDOWS\system32\DllHost.exe"" /Processid:{CB3B0003-8088-4EDE-8769-8B354AB2FF8C}",,"Microsoft Corporation","0.15625","10.0.26100.7705 (WinBuild.160101.0800)","10.0.26100.7705","COM Surrogate","Microsoft® Windows® Operating System","Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","3876","8",,"False","2/7/2026 12:30:20 PM",,"8320",".","1413120","204800","System.Diagnostics.ProcessModuleCollection","12768","12768","2822144","2822144","176672","176672","3706880","3706880","27103232","27103232","2203484401664","166178816","True","Normal","2822144","2822144","4095","1",,"System.Diagnostics.ProcessThreadCollection","238","2203454779392","136556544","False",,,,"19292160","19292160",,"System.Diagnostics.ProcessModule (DllHost.exe)","00:00:00.0781250","00:00:00.1562500","00:00:00.0781250","dllhost","0","","True",,
"dwm","1","2564","2204351512576","372977664","337997824","82312",,,,,,,,,,"Process",,,"13",,,,,"1800",".",,,,"82312","82312","337997824","337997824","1863720","1863720","371707904","371707904","417456128","417456128","2204403335168","1085112320",,,"337997824","337997824",,"1",,"System.Diagnostics.ProcessThreadCollection","2564","2204351512576","1033289728","False",,,,"372977664","372977664",,,,,,"dwm","0","","True",,
"ElevocControlService","0","241","4640681984","14229504","251379712","13264",,,,,,,,,,"Process",,,"8",,,,,"4492",".",,,,"13264","13264","251379712","251379712","122016","122016","251510784","251510784","14299136","14299136","4645744640","350777344",,,"251379712","251379712",,"0",,"System.Diagnostics.ProcessThreadCollection","241","4640681984","345714688","False",,,,"14229504","14229504",,,,,,"ElevocControlService","0","","True",,
"explorer","1","4409","2204519034880","451760128","296357888","117656","C:\WINDOWS\Explorer.EXE","C:\WINDOWS\Explorer.EXE",,"Microsoft Corporation","268.484375","10.0.26100.1301 (WinBuild.160101.0800)","10.0.26100.1301","Windows Explorer","Microsoft® Windows® Operating System","Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","4744","8",,"False","2/6/2026 8:18:41 AM",,"6840",".","1413120","204800","System.Diagnostics.ProcessModuleCollection","117656","117656","296357888","296357888","3927120","3927120","431493120","431493120","564023296","564023296","2204844105728","1525882880","True","Normal","296357888","296357888","4095","1",,"System.Diagnostics.ProcessThreadCollection","4409","2204519034880","1200812032","False",,,,"451760128","451760128",,"System.Diagnostics.ProcessModule (Explorer.EXE)","00:02:16.1718750","00:04:28.4843750","00:02:12.3125000","explorer","199528","","True",,
"explorer","1","1540","2204178796544","269303808","151818240","62656","C:\WINDOWS\explorer.exe","C:\WINDOWS\explorer.exe /factory,{ceff45ee-c862-41de-aee2-a022c81eda92} -Embedding",,"Microsoft Corporation","37.046875","10.0.26100.1301 (WinBuild.160101.0800)","10.0.26100.1301","Windows Explorer","Microsoft® Windows® Operating System","Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","4708","8",,"False","2/7/2026 12:26:18 PM",,"21336",".","1413120","204800","System.Diagnostics.ProcessModuleCollection","62656","62656","151818240","151818240","1278976","1278976","288587776","288587776","338042880","338042880","2204451860480","1133637632","True","Normal","151818240","151818240","4095","1",,"System.Diagnostics.ProcessThreadCollection","1540","2204178796544","860573696","False",,,,"269303808","269303808",,"System.Diagnostics.ProcessModule (explorer.exe)","00:00:14.5468750","00:00:37.0468750","00:00:22.5000000","explorer","0","","True",,
"fdhost","0","228","4392697856","9371648","2412544","15240",,,,,,,,,,"Process",,,"8",,,,,"13976",".",,,,"15240","15240","2412544","2412544","95496","95496","2453504","2453504","9412608","9412608","4394795008","99827712",,,"2412544","2412544",,"0",,"System.Diagnostics.ProcessThreadCollection","228","4392697856","97730560","False",,,,"9371648","9371648",,,,,,"fdhost","0","","True",,
"fdlauncher","0","109","4366200832","7393280","1097728","6872",,,,,,,,,,"Process",,,"8",,,,,"17720",".",,,,"6872","6872","1097728","1097728","70464","70464","1290240","1290240","7454720","7454720","4372312064","77344768",,,"1097728","1097728",,"0",,"System.Diagnostics.ProcessThreadCollection","109","4366200832","71233536","False",,,,"7393280","7393280",,,,,,"fdlauncher","0","","True",,
"FileSyncHelper","0","468","2203460661248","28749824","6008832","18928",,,,,,,,,,"Process",,,"8",,,,,"15900",".",,,,"18928","18928","6008832","6008832","210592","210592","6045696","6045696","28811264","28811264","2203464540160","146317312",,,"6008832","6008832",,"0",,"System.Diagnostics.ProcessThreadCollection","468","2203460661248","142438400","False",,,,"28749824","28749824",,,,,,"FileSyncHelper","0","","True",,
"FnHotkeyCapsLKNumLK","1","210","2203505250304","35319808","20582400","14896",,,,,"1.609375",,,,,"Process",,,"8",,"False","2/6/2026 8:18:41 AM",,"8880",".",,,,"14896","14896","20582400","20582400","230784","230784","20979712","20979712","35516416","35516416","2203526246400","208023552",,,"20582400","20582400",,"1",,"System.Diagnostics.ProcessThreadCollection","210","2203505250304","187027456","False",,,,"35319808","35319808",,,"00:00:01.2343750","00:00:01.6093750","00:00:00.3750000","FnHotkeyCapsLKNumLK","0","","True",,
"FnHotkeyUtility","1","549","2203986468864","64995328","46886912","25696","C:\Windows\System32\DriverStore\FileRepository\lenovofnandfunctionkeys.inf_amd64_e40ba436be734fd2\FnHotkeyUtility.exe","""C:\Windows\System32\DriverStore\FileRepository\lenovofnandfunctionkeys.inf_amd64_e40ba436be734fd2\FnHotkeyUtility.exe""",,"Lenovo","7.203125","2.1.2510.10","2.1.2510.10","This utility controls special keyboard functions like hotkeys and function keys, on your Lenovo notebook.","Lenovo Hotkeys","Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","3856","8",,"False","2/6/2026 8:18:41 AM",,"9184",".","1413120","204800","System.Diagnostics.ProcessModuleCollection","25696","25696","46886912","46886912","310288","310288","47185920","47185920","65359872","65359872","2204007448576","689225728","True","Normal","46886912","46886912","4095","1",,"System.Diagnostics.ProcessThreadCollection","549","2203986468864","668246016","False",,,,"64995328","64995328",,"System.Diagnostics.ProcessModule (FnHotkeyUtility.exe)","00:00:05.1093750","00:00:07.2031250","00:00:02.0937500","FnHotkeyUtility","0","","True",,
"fontdrvhost","0","43","2203395670016","6938624","2174976","7760",,,,,,,,,,"Process",,,"8",,,,,"1368",".",,,,"7760","7760","2174976","2174976","48216","48216","2215936","2215936","6959104","6959104","2203396718592","78495744",,,"2174976","2174976",,"0",,"System.Diagnostics.ProcessThreadCollection","43","2203395670016","77447168","False",,,,"6938624","6938624",,,,,,"fontdrvhost","0","","True",,
"fontdrvhost","1","43","2203418632192","8708096","3137536","9256",,,,,,,,,,"Process",,,"8",,,,,"1380",".",,,,"9256","9256","3137536","3137536","88968","88968","4206592","4206592","10698752","10698752","2203513630720","195407872",,,"3137536","3137536",,"1",,"System.Diagnostics.ProcessThreadCollection","43","2203418632192","100409344","False",,,,"8708096","8708096",,,,,,"fontdrvhost","0","","True",,
"FpcSessionService","0","65","2203371909120","4825088","757760","5784",,,,,,,,,,"Process",,,"8",,,,,"4588",".",,,,"5784","5784","757760","757760","32768","32768","839680","839680","4870144","4870144","2203375054848","56832000",,,"757760","757760",,"0",,"System.Diagnostics.ProcessThreadCollection","65","2203371909120","53686272","False",,,,"4825088","4825088",,,,,,"FpcSessionService","0","","True",,
"Idle","0","0","8192","8192","61440","272",,,,,,,,,,"Process",,,"0",,,,,"0",".",,,,"272","272","61440","61440","0","0","61440","61440","8192","8192","8192","8192",,,"61440","61440",,"0",,"System.Diagnostics.ProcessThreadCollection","0","8192","8192","False",,,,"8192","8192",,,,,,"Idle","0","","True",,
"IntelAudioService","0","414","4945195008","52236288","41488384","36720",,,,,,,,,,"Process",,,"8",,,,,"4604",".",,,,"36720","36720","41488384","41488384","354568","354568","45363200","45363200","52326400","52326400","5043445760","748478464",,,"41488384","41488384",,"0",,"System.Diagnostics.ProcessThreadCollection","414","4945195008","650227712","False",,,,"52236288","52236288",,,,,,"IntelAudioService","0","","True",,
"IntelCpHDCPSvc","0","150","2203404271616","8081408","1474560","8776",,,,,,,,,,"Process",,,"8",,,,,"2232",".",,,,"8776","8776","1474560","1474560","103288","103288","1658880","1658880","8421376","8421376","2203409514496","91291648",,,"1474560","1474560",,"0",,"System.Diagnostics.ProcessThreadCollection","150","2203404271616","86048768","False",,,,"8081408","8081408",,,,,,"IntelCpHDCPSvc","0","","True",,
"IntelGraphicsSoftware.Service","0","609","2480942170112","49770496","12513280","50576",,,,,,,,,,"Process",,,"8",,,,,"5532",".",,,,"50576","50576","12513280","12513280","300192","300192","15679488","15679488","52264960","52264960","2480950968320","-1540128768",,,"12513280","12513280",,"0",,"System.Diagnostics.ProcessThreadCollection","609","2480942170112","-1548926976","False",,,,"49770496","49770496",,,,,,"IntelGraphicsSoftware.Service","0","","True",,
"ipfsvc","0","143","2203397353472","7995392","1642496","13032",,,,,,,,,,"Process",,,"8",,,,,"4468",".",,,,"13032","13032","1642496","1642496","56544","56544","1781760","1781760","8069120","8069120","2203405742080","87519232",,,"1642496","1642496",,"0",,"System.Diagnostics.ProcessThreadCollection","143","2203397353472","79130624","False",,,,"7995392","7995392",,,,,,"ipfsvc","0","","True",,
"ipf_helper","1","183","2203428114432","12636160","2146304","11216","C:\WINDOWS\System32\DriverStore\FileRepository\ipf_cpu.inf_amd64_fe2967a6eb0d3a7d\ipf_helper.exe","""C:\WINDOWS\System32\DriverStore\FileRepository\ipf_cpu.inf_amd64_fe2967a6eb0d3a7d\ipf_helper.exe""",,"Intel Corporation","294.140625","1.0.11700.1228","1.0.11700.1228","Intel(R) Innovation Platform Framework Utility Application","Intel(R) Innovation Platform Framework Utility Application","Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","2264","8",,"False","2/6/2026 8:18:41 AM",,"8392",".","1413120","204800","System.Diagnostics.ProcessModuleCollection","11216","11216","2146304","2146304","137392","137392","2961408","2961408","13574144","13574144","2203437244416","119021568","True","Normal","2146304","2146304","4095","1",,"System.Diagnostics.ProcessThreadCollection","183","2203428114432","109891584","False",,,,"12636160","12636160",,"System.Diagnostics.ProcessModule (ipf_helper.exe)","00:04:37.6875000","00:04:54.1406250","00:00:16.4531250","ipf_helper","0","","True",,
